mode,frame_type,posterior_var_mode,noise_rate,beta,anchor_scale,seed,checkpoint,best_epoch,total_epochs,hit_epoch_cap,d_hat,kl_var,kl_total,consistency_check,trained_risk,trained_risk_mc,trained_objective,trained_objective_mc,delta_noise,comparator_risk,comparator_objective,L_hat_minus_L_comp,opt_fail,excess_d,beta_excess_d,noisy_label_acc,clean_class_acc,noisy_label_acc_mc,min_center_distance,mean_center_distance,mean_center_anchor_err,min_sigma_u,raw_ortho_dev,eta_dev,fail
population,fixed,fixed,0,0.001,6.0,1,best,2,2002,0,0.000032,0.000000,0.000032,0.00e+00,-0.000000,0.000264,0.000000,0.000264,0.000000,0.000284,0.000284,-0.000020,0,0.000032,0.000000,1.000000,1.000000,1.000000,8.476823,8.483512,0.007892,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.001,6.0,1,final,2,2002,0,0.056600,0.000000,0.056600,0.00e+00,-0.000000,0.000069,0.000057,0.000126,0.000000,0.000284,0.000284,-0.000158,0,0.056600,0.000057,1.000000,1.000000,1.000000,8.514892,8.816956,0.299988,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,10,6.0,4,best,2245,4245,0,3.401804,0.000304,3.402108,0.00e+00,3.162546,3.162277,37.183627,37.183357,3.400000,3.187217,37.187217,-0.003860,0,0.001804,0.018040,0.900000,1.000000,0.900000,7.447450,7.454200,0.059883,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,10,6.0,4,final,2245,4245,0,3.401978,0.000074,3.402052,0.00e+00,3.160387,3.163858,37.180906,37.184378,3.400000,3.187217,37.187217,-0.002840,0,0.001978,0.019783,0.900000,1.000000,0.900000,7.447010,7.449104,0.062848,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,3,6.0,4,best,1,2001,0,3.402683,0.000289,3.402972,0.00e+00,3.154134,3.151836,13.363051,13.360753,3.400000,3.187217,13.387217,-0.026464,0,0.002683,0.008050,0.900000,1.000000,0.900000,7.425382,7.434374,0.073003,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,3,6.0,4,final,1,2001,0,3.422168,0.000119,3.422287,0.00e+00,3.066834,3.071509,13.333695,13.338371,3.400000,3.187217,13.387217,-0.048847,0,0.022168,0.066504,0.900000,1.000000,0.900000,7.226950,7.228598,0.210559,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,1,6.0,4,best,1,2001,0,3.403754,0.000320,3.404075,0.00e+00,3.145736,3.151379,6.549811,6.555454,3.400000,3.187217,6.587217,-0.031763,0,0.003754,0.003754,0.900000,1.000000,0.900000,7.402525,7.414585,0.086519,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,1,6.0,4,final,1,2001,0,3.587213,0.002809,3.590022,0.00e+00,2.814318,2.822218,6.404341,6.412240,3.400000,3.187217,6.587217,-0.174977,0,0.187213,0.187213,0.900000,1.000000,0.900000,6.596884,6.633636,0.611258,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.3,6.0,4,best,1,2001,0,3.405026,0.000302,3.405328,0.00e+00,3.137345,3.145586,4.158943,4.167184,3.400000,3.187217,4.207217,-0.040033,0,0.005026,0.001508,0.900000,1.000000,0.900000,7.378914,7.394817,0.100076,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.3,6.0,4,final,1,2001,0,4.835732,0.106345,4.942078,0.00e+00,2.130252,2.167942,3.612875,3.650565,3.400000,3.187217,4.207217,-0.556652,0,1.435732,0.430720,0.900000,1.000000,0.900000,4.926513,5.022388,1.693835,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.1,6.0,4,best,1,2001,0,3.406474,0.000354,3.406828,0.00e+00,3.128965,3.139242,3.469648,3.479925,3.400000,3.187217,3.527217,-0.047293,0,0.006474,0.000647,0.900000,1.000000,0.900000,7.355346,7.375082,0.113592,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.1,6.0,4,final,1,2001,0,7.741670,1.402564,9.144234,0.00e+00,1.339383,1.428575,2.253807,2.342998,3.400000,3.187217,3.527217,-1.184219,0,4.341670,0.434167,0.900000,1.000000,0.900000,2.976730,3.162415,2.945940,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.03,6.0,4,best,1,2001,0,3.408149,0.000369,3.408518,0.00e+00,3.120598,3.122230,3.222853,3.224486,3.400000,3.187217,3.289217,-0.064732,0,0.008149,0.000244,0.900000,1.000000,0.900000,7.331819,7.355381,0.127472,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.03,6.0,4,final,1,2001,0,10.703740,5.787620,16.491360,0.00e+00,0.813683,0.896983,1.308424,1.391724,3.400000,3.187217,3.289217,-1.897493,0,7.303740,0.219112,0.900000,1.000000,0.900000,1.712705,1.933747,3.820862,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.01,6.0,4,best,1,2001,0,3.410006,0.000391,3.410397,0.00e+00,3.112243,3.115359,3.146347,3.149463,3.400000,3.187217,3.221217,-0.071755,0,0.010006,0.000100,0.900000,1.000000,0.900000,7.308334,7.335713,0.141260,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.01,6.0,4,final,1,2001,0,12.490168,9.517909,22.008077,0.00e+00,0.648599,0.719308,0.868680,0.939389,3.400000,3.187217,3.221217,-2.281828,0,9.090168,0.090902,0.900000,1.000000,0.900000,1.387562,1.525556,4.263017,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.003,6.0,4,best,1,2001,0,3.412055,0.000395,3.412450,0.00e+00,3.103900,3.110484,3.114137,3.120722,3.400000,3.187217,3.197417,-0.076696,0,0.012055,0.000036,0.900000,1.000000,0.900000,7.284892,7.316079,0.155025,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.003,6.0,4,final,1,2001,0,13.894684,11.355938,25.250622,0.00e+00,0.604744,0.667501,0.680496,0.743253,3.400000,3.187217,3.197417,-2.454165,0,10.494684,0.031484,0.900000,1.000000,0.900000,1.254493,1.407630,4.579271,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.001,6.0,4,best,1,2001,0,3.414309,0.000446,3.414755,0.00e+00,3.095569,3.091477,3.098984,3.094891,3.400000,3.187217,3.190617,-0.095726,0,0.014309,0.000014,0.900000,1.000000,0.900000,7.261492,7.296479,0.168946,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.001,6.0,4,final,1,2001,0,14.509992,11.548588,26.058579,0.00e+00,0.604576,0.665214,0.630635,0.691272,3.400000,3.187217,3.190617,-2.499345,0,11.109992,0.011110,0.900000,1.000000,0.900000,1.229049,1.413657,4.711592,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,10,6.0,2,best,1678,3678,0,3.401877,0.000168,3.402045,0.00e+00,3.161412,3.163815,37.181861,37.184264,3.400000,3.187217,37.187217,-0.002954,0,0.001877,0.018772,0.900000,1.000000,0.900000,7.447480,7.451524,0.061203,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,10,6.0,2,final,1678,3678,0,3.401996,0.000037,3.402033,0.00e+00,3.160045,3.156645,37.180374,37.176974,3.400000,3.187217,37.187217,-0.010244,0,0.001996,0.019959,0.900000,1.000000,0.900000,7.447775,7.448298,0.063176,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,3,6.0,2,best,1,2001,0,3.402797,0.000156,3.402952,0.00e+00,3.153067,3.156162,13.361923,13.365018,3.400000,3.187217,13.387217,-0.022199,0,0.002797,0.008390,0.900000,1.000000,0.900000,7.423890,7.431856,0.074706,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,3,6.0,2,final,1,2001,0,3.421236,0.000473,3.421709,0.00e+00,3.074978,3.075007,13.340104,13.340133,3.400000,3.187217,13.387217,-0.047085,0,0.021236,0.063707,0.900000,1.000000,0.900000,7.226654,7.247973,0.204647,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,1,6.0,2,best,1,2001,0,3.403878,0.000195,3.404073,0.00e+00,3.144735,3.140868,6.548808,6.544941,3.400000,3.187217,6.587217,-0.042277,0,0.003878,0.003878,0.900000,1.000000,0.900000,7.399952,7.412223,0.088015,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,1,6.0,2,final,1,2001,0,3.594705,0.001055,3.595760,0.00e+00,2.805387,2.813100,6.401147,6.408860,3.400000,3.187217,6.587217,-0.178357,0,0.194705,0.194705,0.900000,1.000000,0.900000,6.600419,6.612371,0.623985,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.3,6.0,2,best,1,2001,0,3.405163,0.000253,3.405416,0.00e+00,3.136416,3.132474,4.158041,4.154099,3.400000,3.187217,4.207217,-0.053119,0,0.005163,0.001549,0.900000,1.000000,0.900000,7.376057,7.392627,0.101494,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.3,6.0,2,final,1,2001,0,4.863485,0.095428,4.958914,0.00e+00,2.120174,2.173520,3.607848,3.661194,3.400000,3.187217,4.207217,-0.546023,0,1.463485,0.439046,0.900000,1.000000,0.900000,4.882068,4.998775,1.709671,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.1,6.0,2,best,1,2001,0,3.406644,0.000281,3.406925,0.00e+00,3.128110,3.130963,3.468803,3.471656,3.400000,3.187217,3.527217,-0.055562,0,0.006644,0.000664,0.900000,1.000000,0.900000,7.352203,7.373067,0.115212,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.1,6.0,2,final,1,2001,0,7.785280,1.474872,9.260152,0.00e+00,1.330303,1.421280,2.256318,2.347295,3.400000,3.187217,3.527217,-1.179922,0,4.385280,0.438528,0.900000,1.000000,0.900000,3.001164,3.140766,2.960798,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.03,6.0,2,best,1,2001,0,3.408317,0.000394,3.408712,0.00e+00,3.119817,3.127603,3.222079,3.229864,3.400000,3.187217,3.289217,-0.059353,0,0.008317,0.000250,0.900000,1.000000,0.900000,7.328391,7.353543,0.128839,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.03,6.0,2,final,1,2001,0,10.833147,6.222280,17.055427,0.00e+00,0.783384,0.872566,1.295047,1.384229,3.400000,3.187217,3.289217,-1.904989,0,7.433147,0.222994,0.900000,1.000000,0.900000,1.724834,1.856376,3.855266,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.01,6.0,2,best,1,2001,0,3.410143,0.000414,3.410558,0.00e+00,3.111537,3.109851,3.145643,3.143957,3.400000,3.187217,3.221217,-0.077261,0,0.010143,0.000101,0.900000,1.000000,0.900000,7.304622,7.334055,0.142372,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.01,6.0,2,final,1,2001,0,12.554445,10.197366,22.751811,0.00e+00,0.627564,0.701674,0.855083,0.929193,3.400000,3.187217,3.221217,-2.292025,0,9.154445,0.091544,0.900000,1.000000,0.900000,1.306965,1.467558,4.278554,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.003,6.0,2,best,1,2001,0,3.412211,0.000479,3.412690,0.00e+00,3.103271,3.114592,3.113510,3.124830,3.400000,3.187217,3.197417,-0.072588,0,0.012211,0.000037,0.900000,1.000000,0.900000,7.280895,7.314604,0.156217,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.003,6.0,2,final,1,2001,0,14.045687,12.294345,26.340032,0.00e+00,0.594177,0.652684,0.673197,0.731704,3.400000,3.187217,3.197417,-2.465713,0,10.645687,0.031937,0.900000,1.000000,0.900000,1.231890,1.365640,4.613157,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.001,6.0,2,best,1,2001,0,3.414424,0.000612,3.415036,0.00e+00,3.095019,3.104582,3.098434,3.107997,3.400000,3.187217,3.190617,-0.082620,0,0.014424,0.000014,0.900000,1.000000,0.900000,7.257210,7.295188,0.169766,1.000000,0.000000,0.000000,
population,fixed,paper,0.1,0.001,6.0,2,final,1,2001,0,14.785100,12.646525,27.431625,0.00e+00,0.590390,0.645311,0.617821,0.672742,3.400000,3.187217,3.190617,-2.517875,0,11.385100,0.011385,0.900000,1.000000,0.900000,1.231564,1.359030,4.770336,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,10,6.0,4,best,2244,4244,0,3.401804,0.000000,3.401804,0.00e+00,3.162618,3.162255,37.180663,37.180300,3.400000,3.187217,37.187217,-0.006918,0,0.001804,0.018044,0.900000,1.000000,0.900000,7.447393,7.454371,0.059880,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,10,6.0,4,final,2244,4244,0,3.401980,0.000000,3.401980,0.00e+00,3.160328,3.163715,37.180128,37.183515,3.400000,3.187217,37.187217,-0.003703,0,0.001980,0.019799,0.900000,1.000000,0.900000,7.447245,7.448965,0.062880,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,3,6.0,4,best,1,2001,0,3.402674,0.000000,3.402674,0.00e+00,3.154207,3.152143,13.362230,13.360166,3.400000,3.187217,13.387217,-0.027052,0,0.002674,0.008023,0.900000,1.000000,0.900000,7.425344,7.434546,0.072870,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,3,6.0,4,final,1,2001,0,3.422149,0.000000,3.422149,0.00e+00,3.066892,3.071409,13.333339,13.337856,3.400000,3.187217,13.387217,-0.049362,0,0.022149,0.066447,0.900000,1.000000,0.900000,7.226991,7.228733,0.210468,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,1,6.0,4,best,1,2001,0,3.403750,0.000000,3.403750,0.00e+00,3.145810,3.151459,6.549560,6.555210,3.400000,3.187217,6.587217,-0.032008,0,0.003750,0.003750,0.900000,1.000000,0.900000,7.402491,7.414760,0.086462,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,1,6.0,4,final,1,2001,0,3.584382,0.000000,3.584382,0.00e+00,2.817658,2.827872,6.402040,6.412254,3.400000,3.187217,6.587217,-0.174964,0,0.184382,0.184382,0.900000,1.000000,0.900000,6.598108,6.641587,0.606426,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.3,6.0,4,best,1,2001,0,3.405013,0.000000,3.405013,0.00e+00,3.137420,3.145700,4.158924,4.167204,3.400000,3.187217,4.207217,-0.040013,0,0.005013,0.001504,0.900000,1.000000,0.900000,7.378877,7.394994,0.099961,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.3,6.0,4,final,1,2001,0,4.458884,0.000000,4.458884,0.00e+00,2.283005,2.366963,3.620670,3.704628,3.400000,3.187217,4.207217,-0.502589,0,1.058884,0.317665,0.900000,1.000000,0.900000,5.279854,5.382927,1.454567,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.1,6.0,4,best,1,2001,0,3.406466,0.000000,3.406466,0.00e+00,3.129041,3.139539,3.469688,3.480185,3.400000,3.187217,3.527217,-0.047032,0,0.006466,0.000647,0.900000,1.000000,0.900000,7.355307,7.375261,0.113606,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.1,6.0,4,final,1,2001,0,5.256974,0.000000,5.256974,0.00e+00,1.986780,2.212495,2.512477,2.738192,3.400000,3.187217,3.527217,-0.789026,0,1.856974,0.185697,0.900000,1.000000,0.900000,4.471268,4.688055,1.925938,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.03,6.0,4,best,1,2001,0,3.407927,0.000000,3.407927,0.00e+00,3.121888,3.123455,3.224125,3.225693,3.400000,3.187217,3.289217,-0.063525,0,0.007927,0.000238,0.900000,1.000000,0.900000,7.331780,7.358416,0.125596,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.03,6.0,4,final,1,2001,0,5.658008,0.000000,5.658008,0.00e+00,1.868255,2.178905,2.037995,2.348646,3.400000,3.187217,3.289217,-0.940572,0,2.258008,0.067740,0.900000,1.000000,0.900000,4.186373,4.419372,2.122824,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.01,6.0,4,best,1,2001,0,3.409672,0.000000,3.409672,0.00e+00,3.113532,3.116787,3.147629,3.150883,3.400000,3.187217,3.221217,-0.070334,0,0.009672,0.000097,0.900000,1.000000,0.900000,7.308294,7.338744,0.138827,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.01,6.0,4,final,1,2001,0,5.696660,0.000000,5.696660,0.00e+00,1.859807,2.190276,1.916773,2.247243,3.400000,3.187217,3.221217,-0.973974,0,2.296660,0.022967,0.900000,1.000000,0.900000,4.176184,4.400142,2.141646,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.003,6.0,4,best,1,2001,0,3.411596,0.000000,3.411596,0.00e+00,3.105905,3.112841,3.116140,3.123076,3.400000,3.187217,3.197417,-0.074341,0,0.011596,0.000035,0.900000,1.000000,0.900000,7.293458,7.320796,0.152090,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.003,6.0,4,final,1,2001,0,5.792283,0.000000,5.792283,0.00e+00,1.830775,2.191858,1.848152,2.209235,3.400000,3.187217,3.197417,-0.988183,0,2.392283,0.007177,0.900000,1.000000,0.900000,4.135222,4.331839,2.186620,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.001,6.0,4,best,1,2001,0,3.413677,0.000000,3.413677,0.00e+00,3.097573,3.093509,3.100986,3.096923,3.400000,3.187217,3.190617,-0.093695,0,0.013677,0.000014,0.900000,1.000000,0.900000,7.270041,7.301188,0.165195,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.001,6.0,4,final,1,2001,0,5.785951,0.000000,5.785951,0.00e+00,1.835025,2.194913,1.840811,2.200699,3.400000,3.187217,3.190617,-0.989918,0,2.385951,0.002386,0.900000,1.000000,0.900000,4.116772,4.345225,2.181264,1.000000,0.000000,0.000000,
population,fixed,fixed,0,10,6.0,2,best,1536,3536,0,0.000010,0.000000,0.000010,0.00e+00,-0.000000,0.000341,0.000096,0.000436,0.000000,0.000284,0.000284,0.000152,0,0.000010,0.000096,1.000000,1.000000,1.000000,8.481351,8.483926,0.003462,1.000000,0.000000,0.000000,
population,fixed,fixed,0,10,6.0,2,final,1536,3536,0,0.000000,0.000000,0.000000,0.00e+00,-0.000000,0.000146,0.000000,0.000146,0.000000,0.000284,0.000284,-0.000138,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485279,8.485288,0.000010,1.000000,0.000000,0.000000,
population,fixed,fixed,0,3,6.0,2,best,17,2017,0,0.000006,0.000000,0.000006,0.00e+00,-0.000000,0.000360,0.000018,0.000378,0.000000,0.000284,0.000284,0.000094,0,0.000006,0.000018,1.000000,1.000000,1.000000,8.480446,8.484406,0.003396,1.000000,0.000000,0.000000,
population,fixed,fixed,0,3,6.0,2,final,17,2017,0,0.000013,0.000000,0.000013,0.00e+00,-0.000000,0.000084,0.000039,0.000123,0.000000,0.000284,0.000284,-0.000161,0,0.000013,0.000039,1.000000,1.000000,1.000000,8.472732,8.484205,0.003815,1.000000,0.000000,0.000000,
population,fixed,fixed,0,1,6.0,2,best,102,2102,0,0.000006,0.000000,0.000006,0.00e+00,-0.000000,0.000340,0.000006,0.000345,0.000000,0.000284,0.000284,0.000061,0,0.000006,0.000006,1.000000,1.000000,1.000000,8.484740,8.487026,0.001899,1.000000,0.000000,0.000000,
population,fixed,fixed,0,1,6.0,2,final,102,2102,0,0.000000,0.000000,0.000000,0.00e+00,-0.000000,0.000399,0.000000,0.000399,0.000000,0.000284,0.000284,0.000115,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485214,8.485285,0.000073,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.3,6.0,2,best,25,2025,0,0.000005,0.000000,0.000005,0.00e+00,-0.000000,0.000139,0.000001,0.000140,0.000000,0.000284,0.000284,-0.000144,0,0.000005,0.000001,1.000000,1.000000,1.000000,8.481141,8.484975,0.003064,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.3,6.0,2,final,25,2025,0,0.000017,0.000000,0.000017,0.00e+00,-0.000000,0.000256,0.000005,0.000261,0.000000,0.000284,0.000284,-0.000023,0,0.000017,0.000005,1.000000,1.000000,1.000000,8.484288,8.487629,0.003735,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.1,6.0,2,best,21,2021,0,0.000006,0.000000,0.000006,0.00e+00,-0.000000,0.000228,0.000001,0.000229,0.000000,0.000284,0.000284,-0.000055,0,0.000006,0.000001,1.000000,1.000000,1.000000,8.481771,8.484888,0.003467,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.1,6.0,2,final,21,2021,0,0.003416,0.000000,0.003416,0.00e+00,-0.000000,0.000142,0.000342,0.000483,0.000000,0.000284,0.000284,0.000199,0,0.003416,0.000342,1.000000,1.000000,1.000000,8.482963,8.522136,0.042295,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.03,6.0,2,best,26,2026,0,0.000004,0.000000,0.000004,0.00e+00,-0.000000,0.000137,0.000000,0.000137,0.000000,0.000284,0.000284,-0.000147,0,0.000004,0.000000,1.000000,1.000000,1.000000,8.482480,8.484850,0.002732,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.03,6.0,2,final,26,2026,0,0.001901,0.000000,0.001901,0.00e+00,-0.000000,0.000113,0.000057,0.000170,0.000000,0.000284,0.000284,-0.000114,0,0.001901,0.000057,1.000000,1.000000,1.000000,8.485216,8.521107,0.044332,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.01,6.0,2,best,22,2022,0,0.000011,0.000000,0.000011,0.00e+00,-0.000000,0.000093,0.000000,0.000093,0.000000,0.000284,0.000284,-0.000191,0,0.000011,0.000000,1.000000,1.000000,1.000000,8.481572,8.486900,0.004658,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.01,6.0,2,final,22,2022,0,0.022996,0.000000,0.022996,0.00e+00,-0.000000,0.000229,0.000230,0.000459,0.000000,0.000284,0.000284,0.000175,0,0.022996,0.000230,1.000000,1.000000,1.000000,8.475576,8.609922,0.134519,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.003,6.0,2,best,8,2008,0,0.000029,0.000000,0.000029,0.00e+00,-0.000000,0.000176,0.000000,0.000177,0.000000,0.000284,0.000284,-0.000107,0,0.000029,0.000000,1.000000,1.000000,1.000000,8.482157,8.486202,0.007404,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.003,6.0,2,final,8,2008,0,0.051475,0.000000,0.051475,0.00e+00,-0.000000,0.000340,0.000154,0.000495,0.000000,0.000284,0.000284,0.000211,0,0.051475,0.000154,1.000000,1.000000,1.000000,8.486637,8.729241,0.221008,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.001,6.0,2,best,3,2003,0,0.000097,0.000000,0.000097,0.00e+00,-0.000000,0.001180,0.000000,0.001180,0.000000,0.000284,0.000284,0.000896,0,0.000097,0.000000,1.000000,1.000000,1.000000,8.479027,8.486912,0.012482,1.000000,0.000000,0.000000,
population,fixed,fixed,0,0.001,6.0,2,final,3,2003,0,0.022805,0.000000,0.022805,0.00e+00,-0.000000,0.000023,0.000023,0.000046,0.000000,0.000284,0.000284,-0.000238,0,0.022805,0.000023,1.000000,1.000000,1.000000,8.523621,8.710930,0.180474,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,10,6.0,1,best,5177,7177,0,6.406434,0.000000,6.406434,0.00e+00,5.462508,5.488914,69.526848,69.553255,6.400000,5.597655,69.597655,-0.044401,0,0.006434,0.064341,0.800000,1.000000,0.800000,6.408424,6.437725,0.112258,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,10,6.0,1,final,5177,7177,0,6.407815,0.000000,6.407815,0.00e+00,5.443116,5.461880,69.521266,69.540030,6.400000,5.597655,69.597655,-0.057626,0,0.007815,0.078150,0.800000,1.000000,0.800000,6.408029,6.414792,0.124740,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,3,6.0,1,best,1,2001,0,6.407683,0.000000,6.407683,0.00e+00,5.447205,5.463997,24.670254,24.687046,6.400000,5.597655,24.797655,-0.110610,0,0.007683,0.023049,0.800000,1.000000,0.800000,6.391190,6.419681,0.122977,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,3,6.0,1,final,1,2001,0,6.480216,0.000000,6.480216,0.00e+00,5.094877,5.124627,24.535525,24.565275,6.400000,5.597655,24.797655,-0.232380,0,0.080216,0.240648,0.800000,1.000000,0.800000,5.978449,6.004456,0.400267,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,1,6.0,1,best,1,2001,0,6.409180,0.000000,6.409180,0.00e+00,5.431894,5.433817,11.841074,11.842996,6.400000,5.597655,11.997655,-0.154659,0,0.009180,0.009180,0.800000,1.000000,0.800000,6.372826,6.401635,0.134729,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,1,6.0,1,final,1,2001,0,6.934509,0.000000,6.934509,0.00e+00,4.295630,4.429005,11.230139,11.363514,6.400000,5.597655,11.997655,-0.634141,0,0.534509,0.534509,0.800000,1.000000,0.800000,4.985328,5.063228,1.033021,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.3,6.0,1,best,1,2001,0,6.410872,0.000000,6.410872,0.00e+00,5.416603,5.438754,7.339864,7.362015,6.400000,5.597655,7.517655,-0.155640,0,0.010872,0.003262,0.800000,1.000000,0.800000,6.354497,6.383619,0.146624,1.000000,0.000000,0.000000,
