seed,noise_rate,beta,frame_type,posterior_var_mode,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9
1,0.1,0.3,fixed,paper,"[0.240355983376503, 0.35115915536880493, 0.35160326957702637, 0.351611852645874, 0.35150671005249023, 0.3515314757823944, 0.3517347276210785, 0.35177984833717346, 0.3515000641345978, 0.3521077036857605]","[0.35139337182044983, 0.23796981573104858, 0.35179248452186584, 0.3509753346443176, 0.3521578311920166, 0.3520617187023163, 0.35181212425231934, 0.35188838839530945, 0.35203295946121216, 0.35256877541542053]","[0.3513922393321991, 0.35123565793037415, 0.24200884997844696, 0.3511238694190979, 0.3517407178878784, 0.3516230583190918, 0.3515951633453369, 0.35123640298843384, 0.35152170062065125, 0.3516550660133362]","[0.35181403160095215, 0.3510039746761322, 0.3520521819591522, 0.23656104505062103, 0.3521428108215332, 0.35206764936447144, 0.3521997332572937, 0.3521912693977356, 0.351989209651947, 0.352398544549942]","[0.3510631024837494, 0.3516135513782501, 0.35084789991378784, 0.3509056568145752, 0.24617020785808563, 0.3508557975292206, 0.35086074471473694, 0.35096314549446106, 0.35112351179122925, 0.3513951599597931]","[0.35092973709106445, 0.3514435887336731, 0.3512832522392273, 0.35123777389526367, 0.35115644335746765, 0.24471107125282288, 0.35138529539108276, 0.35147857666015625, 0.35050636529922485, 0.3514559864997864]","[0.3515065610408783, 0.35158228874206543, 0.3515844941139221, 0.35176610946655273, 0.3521076738834381, 0.35192108154296875, 0.239984393119812, 0.35136041045188904, 0.3515525162220001, 0.3514747619628906]","[0.3515559136867523, 0.35158365964889526, 0.351269394159317, 0.35170871019363403, 0.3511001467704773, 0.3517305254936218, 0.3513360917568207, 0.24106387794017792, 0.3516868054866791, 0.35196828842163086]","[0.35125991702079773, 0.35177773237228394, 0.3513720631599426, 0.351603239774704, 0.3514869213104248, 0.35086551308631897, 0.3513570725917816, 0.35158392786979675, 0.2423907369375229, 0.3515060842037201]","[0.3522346615791321, 0.35210299491882324, 0.35286831855773926, 0.35194656252861023, 0.35248443484306335, 0.35225987434387207, 0.35147422552108765, 0.3520216941833496, 0.35226866602897644, 0.2344445139169693]"
1,0.1,0.1,fixed,paper,"[0.2504149377346039, 0.350136399269104, 0.35063809156417847, 0.35079219937324524, 0.3504824638366699, 0.3505287766456604, 0.3509921133518219, 0.3511177599430084, 0.3504624664783478, 0.35095271468162537]","[0.35065191984176636, 0.24668702483177185, 0.35084885358810425, 0.3499864339828491, 0.3513941466808319, 0.3512703776359558, 0.35111314058303833, 0.35129401087760925, 0.3512086272239685, 0.3515531122684479]","[0.350811630487442, 0.35042035579681396, 0.25029245018959045, 0.35032880306243896, 0.35097160935401917, 0.35083505511283875, 0.35099858045578003, 0.3505789637565613, 0.3506760895252228, 0.35055801272392273]","[0.3511233329772949, 0.34987857937812805, 0.35101306438446045, 0.24594630300998688, 0.3512625992298126, 0.3511802852153778, 0.35155829787254333, 0.35161063075065613, 0.35105863213539124, 0.35127928853034973]","[0.3504480719566345, 0.35099828243255615, 0.34988999366760254, 0.3501049876213074, 0.25516974925994873, 0.34988027811050415, 0.3500902056694031, 0.35027411580085754, 0.3502289354801178, 0.35027018189430237]","[0.35021814703941345, 0.35069629549980164, 0.3504115641117096, 0.35051828622817993, 0.3502265512943268, 0.2538544833660126, 0.35073143243789673, 0.35092926025390625, 0.34935876727104187, 0.35025301575660706]","[0.35074394941329956, 0.3507854640483856, 0.3506458103656769, 0.3510199189186096, 0.3513960540294647, 0.3511795699596405, 0.24911707639694214, 0.3506701588630676, 0.35057851672172546, 0.3502003848552704]","[0.35085272789001465, 0.35071420669555664, 0.3501969277858734, 0.35095977783203125, 0.3499695062637329, 0.3508024513721466, 0.35047459602355957, 0.25116318464279175, 0.3507302403450012, 0.3507901728153229]","[0.35071301460266113, 0.35121408104896545, 0.35060590505599976, 0.3510456383228302, 0.35070833563804626, 0.3498910665512085, 0.3507554531097412, 0.3511160910129547, 0.2500458359718323, 0.3504187762737274]","[0.35181790590286255, 0.35165029764175415, 0.3520813584327698, 0.35144683718681335, 0.3520624041557312, 0.35168829560279846, 0.350877970457077, 0.351681649684906, 0.351714551448822, 0.23984327912330627]"
1,0.1,0.03,fixed,paper,"[0.2575838267803192, 0.3495508134365082, 0.35006028413772583, 0.3502641022205353, 0.3495577573776245, 0.34971925616264343, 0.3503153920173645, 0.3504367768764496, 0.34971141815185547, 0.3506282567977905]","[0.3494684398174286, 0.2575923204421997, 0.3498845398426056, 0.34888163208961487, 0.35032153129577637, 0.35026365518569946, 0.3500719964504242, 0.3502727150917053, 0.350262314081192, 0.3509599268436432]","[0.34982964396476746, 0.3496750295162201, 0.26012691855430603, 0.3494585454463959, 0.349934846162796, 0.349872887134552, 0.35010066628456116, 0.3495360314846039, 0.34974971413612366, 0.34992480278015137]","[0.35011470317840576, 0.3489070534706116, 0.3500779867172241, 0.25587040185928345, 0.35019809007644653, 0.35020217299461365, 0.35069894790649414, 0.3507273495197296, 0.3501308262348175, 0.3507072627544403]","[0.34968259930610657, 0.3507031500339508, 0.349203497171402, 0.3494798541069031, 0.26271283626556396, 0.34898197650909424, 0.3492696285247803, 0.3494502604007721, 0.34950438141822815, 0.3498598337173462]","[0.34927529096603394, 0.3501884639263153, 0.34972986578941345, 0.3498930037021637, 0.34919896721839905, 0.2625263035297394, 0.3499462604522705, 0.3501637578010559, 0.3483010530471802, 0.3496839702129364]","[0.34985899925231934, 0.35033702850341797, 0.35000619292259216, 0.35047683119773865, 0.3506951332092285, 0.3505423069000244, 0.2563406527042389, 0.34987273812294006, 0.34980276226997375, 0.34966886043548584]","[0.3501025140285492, 0.3502689003944397, 0.3494994342327118, 0.3504893481731415, 0.348925918340683, 0.3500545918941498, 0.349666565656662, 0.2585907578468323, 0.3500472605228424, 0.35043013095855713]","[0.3498533368110657, 0.35080838203430176, 0.3499484360218048, 0.3505009114742279, 0.34975066781044006, 0.34883153438568115, 0.3499409258365631, 0.35035067796707153, 0.25820398330688477, 0.34988391399383545]","[0.3506137728691101, 0.35088083148002625, 0.3509288430213928, 0.35048526525497437, 0.3509860932826996, 0.35055646300315857, 0.3495948314666748, 0.35056939721107483, 0.35069310665130615, 0.2514475882053375]"
1,0.1,0.01,fixed,paper,"[0.2682857811450958, 0.348512202501297, 0.34932318329811096, 0.34926173090934753, 0.34873124957084656, 0.3487156927585602, 0.3494583070278168, 0.3491511642932892, 0.34873878955841064, 0.34969809651374817]","[0.3487637937068939, 0.26675599813461304, 0.34919455647468567, 0.3477365970611572, 0.3497801125049591, 0.34949594736099243, 0.3492841422557831, 0.349080353975296, 0.349527508020401, 0.3501947820186615]","[0.34907278418540955, 0.3486565351486206, 0.2715335786342621, 0.34829434752464294, 0.3491760790348053, 0.34889668226242065, 0.34920230507850647, 0.34806883335113525, 0.34878161549568176, 0.3488662540912628]","[0.34960269927978516, 0.34793439507484436, 0.34943556785583496, 0.2638440430164337, 0.34968313574790955, 0.34948158264160156, 0.35011062026023865, 0.3496907353401184, 0.34943270683288574, 0.3499814569950104]","[0.34891724586486816, 0.3499094843864441, 0.34831327199935913, 0.3483359217643738, 0.2744768261909485, 0.3478451669216156, 0.3482242524623871, 0.34797725081443787, 0.3485132157802582, 0.34879931807518005]","[0.3485845923423767, 0.3494340479373932, 0.3490958511829376, 0.3490004241466522, 0.34847643971443176, 0.2721274495124817, 0.3491876423358917, 0.3490005433559418, 0.34722912311553955, 0.348716676235199]","[0.3492162525653839, 0.34963199496269226, 0.3494042456150055, 0.34965649247169495, 0.35028892755508423, 0.3499075472354889, 0.264832079410553, 0.34866759181022644, 0.34900233149528503, 0.34872910380363464]","[0.3499586582183838, 0.3499318063259125, 0.3492043614387512, 0.35010582208633423, 0.3485422730445862, 0.34967389702796936, 0.34923988580703735, 0.26241421699523926, 0.3497037887573242, 0.35002613067626953]","[0.34926989674568176, 0.35018017888069153, 0.34936267137527466, 0.3497128188610077, 0.3491221070289612, 0.3478095531463623, 0.34917712211608887, 0.34921157360076904, 0.2669890820980072, 0.3489748239517212]","[0.3500208258628845, 0.3502238392829895, 0.3501836359500885, 0.34961533546447754, 0.3505733609199524, 0.34979671239852905, 0.34869784116744995, 0.3494184911251068, 0.3500155210494995, 0.2597913146018982]"
1,0.1,0.003,fixed,paper,"[0.27473169565200806, 0.3476918935775757, 0.34863463044166565, 0.34871193766593933, 0.34792882204055786, 0.3480851352214813, 0.34890738129615784, 0.34876373410224915, 0.34831589460372925, 0.3495497405529022]","[0.3477761447429657, 0.2746325731277466, 0.34832116961479187, 0.34681281447410583, 0.3490303158760071, 0.348868727684021, 0.34857043623924255, 0.34855419397354126, 0.34910985827445984, 0.34997931122779846]","[0.34817588329315186, 0.3477672338485718, 0.2795823812484741, 0.34749433398246765, 0.34835243225097656, 0.3482043147087097, 0.34852102398872375, 0.34741127490997314, 0.348274290561676, 0.348501056432724]","[0.34860387444496155, 0.34674468636512756, 0.3484063744544983, 0.27309662103652954, 0.34875646233558655, 0.3486979901790619, 0.3493925929069519, 0.3491164445877075, 0.3488485515117645, 0.3496021628379822]","[0.348033607006073, 0.3492661714553833, 0.3474047780036926, 0.347577840089798, 0.2826489508152008, 0.34701457619667053, 0.3474181890487671, 0.3473356366157532, 0.34800446033477783, 0.3484537601470947]","[0.3474755883216858, 0.34852996468544006, 0.34814319014549255, 0.3481931686401367, 0.34741076827049255, 0.28205224871635437, 0.34836792945861816, 0.34836819767951965, 0.34634023904800415, 0.3481644093990326]","[0.3482097387313843, 0.3488319516181946, 0.3485381603240967, 0.3489759862422943, 0.34959349036216736, 0.34933245182037354, 0.272694855928421, 0.3480478525161743, 0.34843894839286804, 0.34825900197029114]","[0.34894198179244995, 0.3489910364151001, 0.34813645482063293, 0.34935304522514343, 0.34736138582229614, 0.3488442897796631, 0.34829798340797424, 0.2723309397697449, 0.34908825159072876, 0.34958258271217346]","[0.34811532497406006, 0.3492494523525238, 0.34830528497695923, 0.34885722398757935, 0.3479975759983063, 0.346640944480896, 0.3481992483139038, 0.3484504818916321, 0.27804580330848694, 0.34832796454429626]","[0.3486538827419281, 0.349061518907547, 0.34876447916030884, 0.3484750986099243, 0.34946125745773315, 0.34868693351745605, 0.347384512424469, 0.3484427332878113, 0.3491641581058502, 0.272855281829834]"
1,0.1,0.001,fixed,paper,"[0.2888074219226837, 0.3461211323738098, 0.3476487994194031, 0.3475305736064911, 0.346477210521698, 0.34675315022468567, 0.3478415608406067, 0.34788161516189575, 0.3471672534942627, 0.34838613867759705]","[0.3476104140281677, 0.2803623378276825, 0.34787651896476746, 0.34598401188850403, 0.34835684299468994, 0.3482656478881836, 0.3480679392814636, 0.34825944900512695, 0.34869199991226196, 0.3494746685028076]","[0.34771376848220825, 0.34646645188331604, 0.29090574383735657, 0.3464021682739258, 0.34721842408180237, 0.34714949131011963, 0.3476637899875641, 0.3465985655784607, 0.34738001227378845, 0.347460001707077]","[0.34832802414894104, 0.345432311296463, 0.347707599401474, 0.28190815448760986, 0.34780773520469666, 0.34784021973609924, 0.3487869203090668, 0.3486747145652771, 0.34816572070121765, 0.348835289478302]","[0.3478856086730957, 0.3485117256641388, 0.3468393087387085, 0.3468284606933594, 0.2899710536003113, 0.3461228609085083, 0.3467375636100769, 0.34683966636657715, 0.3474096953868866, 0.3477332293987274]","[0.3471490740776062, 0.3475615978240967, 0.3475797176361084, 0.3474409282207489, 0.3463825285434723, 0.290649950504303, 0.3477199375629425, 0.3479278087615967, 0.34541264176368713, 0.3472839593887329]","[0.34782400727272034, 0.34780585765838623, 0.34789958596229553, 0.3481888473033905, 0.34877318143844604, 0.3485802710056305, 0.28128933906555176, 0.34745845198631287, 0.3476746380329132, 0.3472990095615387]","[0.348529189825058, 0.34780803322792053, 0.34727996587753296, 0.34847670793533325, 0.34603989124298096, 0.3478213846683502, 0.3473498523235321, 0.283251017332077, 0.3482550382614136, 0.3486323952674866]","[0.34776487946510315, 0.3482761085033417, 0.3476589322090149, 0.34807831048965454, 0.346932053565979, 0.34547972679138184, 0.34741485118865967, 0.34790316224098206, 0.28756090998649597, 0.3473745882511139]","[0.3483402132987976, 0.34810563921928406, 0.348006010055542, 0.3476606607437134, 0.3486567437648773, 0.3478330373764038, 0.3465142250061035, 0.3479296863079071, 0.34854382276535034, 0.28118351101875305]"
0,0.1,10,fixed,paper,"[0.21623730659484863, 0.35394537448883057, 0.35393428802490234, 0.3541416525840759, 0.35392361879348755, 0.35397613048553467, 0.353958398103714, 0.3539808690547943, 0.35382258892059326, 0.35393059253692627]","[0.3538528084754944, 0.2173740118741989, 0.35381755232810974, 0.3538314998149872, 0.35383176803588867, 0.3539848029613495, 0.35385051369667053, 0.3538435399532318, 0.3537648320198059, 0.3538089096546173]","[0.35381951928138733, 0.3538149297237396, 0.2177252620458603, 0.35379505157470703, 0.3537873923778534, 0.35384073853492737, 0.353818416595459, 0.35383009910583496, 0.3537629246711731, 0.3537985682487488]","[0.3538264334201813, 0.3538210391998291, 0.3538009226322174, 0.21763242781162262, 0.35378482937812805, 0.3539339303970337, 0.3538397252559662, 0.3538256883621216, 0.35372307896614075, 0.3537975549697876]","[0.3538086712360382, 0.3538156747817993, 0.35379868745803833, 0.3538062572479248, 0.21764042973518372, 0.3539486825466156, 0.35382547974586487, 0.353813499212265, 0.353736937046051, 0.3537920415401459]","[0.35369357466697693, 0.35371801257133484, 0.35368627309799194, 0.35369637608528137, 0.3536912202835083, 0.21889156103134155, 0.35369953513145447, 0.3537103831768036, 0.3536345958709717, 0.3536906838417053]","[0.35396692156791687, 0.35386794805526733, 0.3538534343242645, 0.3538637161254883, 0.35383257269859314, 0.3539673388004303, 0.21696947515010834, 0.3538993000984192, 0.35382387042045593, 0.35387471318244934]","[0.3537852466106415, 0.3537765145301819, 0.3537646532058716, 0.3537607789039612, 0.35375773906707764, 0.3538971543312073, 0.35380351543426514, 0.2179751694202423, 0.35372939705848694, 0.35376930236816406]","[0.3550250232219696, 0.3548232614994049, 0.3548581898212433, 0.3548978865146637, 0.3549138903617859, 0.3558874726295471, 0.3548443019390106, 0.3548320531845093, 0.2060360610485077, 0.3549553155899048]","[0.35382604598999023, 0.3538174331188202, 0.3537983000278473, 0.35380855202674866, 0.3537909686565399, 0.35384705662727356, 0.35383227467536926, 0.353836327791214, 0.35378187894821167, 0.21764588356018066]"
0,0.1,3,fixed,paper,"[0.22301620244979858, 0.35324352979660034, 0.3532665967941284, 0.3533182740211487, 0.3532700538635254, 0.3531167805194855, 0.35329777002334595, 0.35317447781562805, 0.3535841703414917, 0.3532837927341461]","[0.35263073444366455, 0.22663185000419617, 0.35301077365875244, 0.3527055084705353, 0.353167325258255, 0.35291069746017456, 0.3528701961040497, 0.3527901768684387, 0.3532854914665222, 0.353014200925827]","[0.3529023826122284, 0.35315564274787903, 0.22568891942501068, 0.3528304398059845, 0.35312598943710327, 0.35284852981567383, 0.35291293263435364, 0.352794349193573, 0.3535260260105133, 0.35312747955322266]","[0.35296326875686646, 0.35323721170425415, 0.3530619144439697, 0.22451195120811462, 0.3532555401325226, 0.3529927730560303, 0.35302335023880005, 0.3531116247177124, 0.35337960720062256, 0.35320836305618286]","[0.35268542170524597, 0.3530932068824768, 0.3528720736503601, 0.35298845171928406, 0.22643011808395386, 0.35273274779319763, 0.3529507517814636, 0.3527521789073944, 0.35325124859809875, 0.35323596000671387]","[0.3530377149581909, 0.3532147705554962, 0.3531339168548584, 0.3530126214027405, 0.3529413044452667, 0.22477807104587555, 0.3531695604324341, 0.3528299331665039, 0.3533358573913574, 0.3533306419849396]","[0.3529834449291229, 0.3531503975391388, 0.35290735960006714, 0.3528023362159729, 0.3531394302845001, 0.35292375087738037, 0.22544749081134796, 0.3530329167842865, 0.35334235429763794, 0.35313257575035095]","[0.352934330701828, 0.3532087504863739, 0.3529264032840729, 0.35310032963752747, 0.35309699177742004, 0.35275745391845703, 0.3532070517539978, 0.22475571930408478, 0.35358771681785583, 0.35322999954223633]","[0.3536970317363739, 0.3537593185901642, 0.35374370217323303, 0.35347262024879456, 0.35381972789764404, 0.35423150658607483, 0.35356858372688293, 0.35359692573547363, 0.21834559738636017, 0.35385987162590027]","[0.3524673283100128, 0.352755606174469, 0.3527120351791382, 0.35257330536842346, 0.3529704213142395, 0.3525986969470978, 0.3527683615684509, 0.3526689410209656, 0.35315388441085815, 0.22858822345733643]"
0,0.1,1,fixed,paper,"[0.23292769491672516, 0.35189172625541687, 0.35249245166778564, 0.3525887131690979, 0.352029412984848, 0.3523852229118347, 0.35258373618125916, 0.35249900817871094, 0.35233935713768005, 0.35210105776786804]","[0.35205188393592834, 0.23195436596870422, 0.35269999504089355, 0.3522762656211853, 0.3526446223258972, 0.35273969173431396, 0.35243934392929077, 0.352470725774765, 0.35214248299598694, 0.3522859811782837]","[0.3521552085876465, 0.35197609663009644, 0.23544631898403168, 0.35208994150161743, 0.35199469327926636, 0.3520668148994446, 0.3520841896533966, 0.3520198166370392, 0.3522520959377289, 0.35205018520355225]","[0.35208770632743835, 0.3519507944583893, 0.3521643579006195, 0.23464468121528625, 0.3522726595401764, 0.35233139991760254, 0.3521013855934143, 0.3524757921695709, 0.3519832491874695, 0.3520304560661316]","[0.3521777391433716, 0.3522898256778717, 0.3522251844406128, 0.3526085913181305, 0.23239511251449585, 0.35234424471855164, 0.35255852341651917, 0.352400541305542, 0.35221293568611145, 0.3525210916996002]","[0.3522558808326721, 0.3518957793712616, 0.35230937600135803, 0.35225704312324524, 0.351685106754303, 0.23528151214122772, 0.3524203598499298, 0.3519151508808136, 0.3518710136413574, 0.35226839780807495]","[0.3521222770214081, 0.35186487436294556, 0.3519373834133148, 0.3519173264503479, 0.35191044211387634, 0.35205918550491333, 0.23614679276943207, 0.3523794710636139, 0.35197409987449646, 0.3519364595413208]","[0.3520423173904419, 0.3519096374511719, 0.3519008755683899, 0.3524523377418518, 0.3518265187740326, 0.35187003016471863, 0.35247567296028137, 0.23545095324516296, 0.3521767258644104, 0.3520733416080475]","[0.3533920645713806, 0.3530281186103821, 0.35350552201271057, 0.3531244099140167, 0.35310569405555725, 0.3538593053817749, 0.35322269797325134, 0.3534754514694214, 0.22264857590198517, 0.3532111644744873]","[0.35165438055992126, 0.35154929757118225, 0.35202476382255554, 0.3519373834133148, 0.3522040545940399, 0.35199183225631714, 0.352156400680542, 0.35213789343833923, 0.3518364429473877, 0.23688802123069763]"
0,0.1,0.3,fixed,paper,"[0.24427767097949982, 0.3510119616985321, 0.35134586691856384, 0.351341187953949, 0.3511303663253784, 0.35120391845703125, 0.35130774974823, 0.35141390562057495, 0.3513992726802826, 0.35102805495262146]","[0.3510647118091583, 0.24388161301612854, 0.3515886068344116, 0.35090145468711853, 0.3519086241722107, 0.35169079899787903, 0.3510188162326813, 0.35131382942199707, 0.3508770167827606, 0.3512393832206726]","[0.3517681360244751, 0.35174790024757385, 0.24255186319351196, 0.35117268562316895, 0.35155820846557617, 0.3511767089366913, 0.3510347306728363, 0.35117676854133606, 0.3516240417957306, 0.35142332315444946]","[0.35170361399650574, 0.35154303908348083, 0.3513669967651367, 0.24098099768161774, 0.351917028427124, 0.3516925573348999, 0.3510901629924774, 0.35190245509147644, 0.3513643741607666, 0.3514345586299896]","[0.351471483707428, 0.3519127070903778, 0.3509885370731354, 0.3514929413795471, 0.2422640025615692, 0.35128819942474365, 0.3513864576816559, 0.3514213562011719, 0.35126200318336487, 0.3516976237297058]","[0.35190349817276, 0.3515908122062683, 0.3515230119228363, 0.3513941466808319, 0.3509353995323181, 0.24253909289836884, 0.3515198528766632, 0.35100188851356506, 0.35112205147743225, 0.35172605514526367]","[0.3517882823944092, 0.3514937460422516, 0.35110345482826233, 0.3510228395462036, 0.3515617847442627, 0.351253479719162, 0.2423865795135498, 0.35182425379753113, 0.35141900181770325, 0.3513580858707428]","[0.3515447676181793, 0.3514735996723175, 0.3508785367012024, 0.3516615033149719, 0.3512140214443207, 0.35090872645378113, 0.3515574634075165, 0.24326902627944946, 0.3514460027217865, 0.35140153765678406]","[0.35285452008247375, 0.35246914625167847, 0.35264310240745544, 0.3520069420337677, 0.3524969220161438, 0.3527861535549164, 0.35206347703933716, 0.35269245505332947, 0.23119160532951355, 0.35242047905921936]","[0.35078346729278564, 0.3508176803588867, 0.35088783502578735, 0.35070621967315674, 0.351564884185791, 0.35085806250572205, 0.35090526938438416, 0.35111987590789795, 0.3507469594478607, 0.2476547658443451]"
0,0.1,0.1,fixed,paper,"[0.24933253228664398, 0.3503066599369049, 0.3510817587375641, 0.35111135244369507, 0.3504357933998108, 0.35085004568099976, 0.3508759140968323, 0.3509928286075592, 0.3510800898075104, 0.35028550028800964]","[0.34981802105903625, 0.25178200006484985, 0.35117560625076294, 0.3503607511520386, 0.35119301080703735, 0.3512853682041168, 0.35025903582572937, 0.3506375849246979, 0.35004952549934387, 0.3503390848636627]","[0.3504694998264313, 0.35071977972984314, 0.2533724009990692, 0.3504381775856018, 0.3504907786846161, 0.3502790331840515, 0.3499945104122162, 0.3501628637313843, 0.35078203678131104, 0.35029134154319763]","[0.35028839111328125, 0.3504200577735901, 0.3504975140094757, 0.2522876262664795, 0.3508107364177704, 0.35092589259147644, 0.34996846318244934, 0.35103803873062134, 0.3504117727279663, 0.3502138555049896]","[0.35044506192207336, 0.35129237174987793, 0.3503907024860382, 0.3511507213115692, 0.24882757663726807, 0.35081538558006287, 0.3508143723011017, 0.3508619964122772, 0.35068827867507935, 0.3509597182273865]","[0.3506879508495331, 0.35054218769073486, 0.35083264112472534, 0.35076236724853516, 0.34960421919822693, 0.25302064418792725, 0.3506770133972168, 0.34996670484542847, 0.35020801424980164, 0.35072699189186096]","[0.35057318210601807, 0.35055747628211975, 0.3503473699092865, 0.3503413796424866, 0.35061246156692505, 0.35047054290771484, 0.25169941782951355, 0.3511279225349426, 0.3506801426410675, 0.35030490159988403]","[0.35032525658607483, 0.35055017471313477, 0.35009336471557617, 0.3512425124645233, 0.35016006231307983, 0.35012945532798767, 0.3508375585079193, 0.252472460269928, 0.35069093108177185, 0.3504142761230469]","[0.3516310453414917, 0.3515227138996124, 0.3520532548427582, 0.3512978255748749, 0.35148268938064575, 0.35193106532096863, 0.3511391282081604, 0.3519636392593384, 0.24058333039283752, 0.35135018825531006]","[0.3494836091995239, 0.3498273193836212, 0.3502804934978485, 0.35013991594314575, 0.35077670216560364, 0.3501988351345062, 0.35014548897743225, 0.35041308403015137, 0.3499259948730469, 0.2564243674278259]"
0,0.1,0.03,fixed,paper,"[0.25880199670791626, 0.34918659925460815, 0.350064218044281, 0.35022902488708496, 0.34961509704589844, 0.34990179538726807, 0.35016757249832153, 0.349975049495697, 0.3507364094257355, 0.34941378235816956]","[0.3490355312824249, 0.2590218782424927, 0.3504168391227722, 0.3495757579803467, 0.35075896978378296, 0.35069307684898376, 0.34963086247444153, 0.34977278113365173, 0.3496062159538269, 0.34971728920936584]","[0.34993141889572144, 0.34998151659965515, 0.26014214754104614, 0.34975624084472656, 0.3500017523765564, 0.34949201345443726, 0.34938278794288635, 0.34925732016563416, 0.3506205081939697, 0.3497347831726074]","[0.34954506158828735, 0.34949833154678345, 0.34949102997779846, 0.2605542540550232, 0.3501943051815033, 0.35018083453178406, 0.3491867780685425, 0.3501928746700287, 0.35005107522010803, 0.34947994351387024]","[0.34963297843933105, 0.3504151403903961, 0.3491983413696289, 0.35031434893608093, 0.25792738795280457, 0.3499065637588501, 0.35012418031692505, 0.3498643934726715, 0.35024890303611755, 0.3502505421638489]","[0.3500937819480896, 0.34964463114738464, 0.3499545753002167, 0.350043922662735, 0.34871330857276917, 0.26110532879829407, 0.35012343525886536, 0.34890109300613403, 0.3498357832431793, 0.3501640856266022]","[0.3497045636177063, 0.3494970202445984, 0.3491288721561432, 0.34929853677749634, 0.34982749819755554, 0.34938421845436096, 0.26205942034721375, 0.3501254618167877, 0.3502078354358673, 0.34941309690475464]","[0.3497297167778015, 0.34977999329566956, 0.34912312030792236, 0.35073888301849365, 0.34954801201820374, 0.34932419657707214, 0.3504090905189514, 0.259251207113266, 0.35047975182533264, 0.34986576437950134]","[0.3505333662033081, 0.3502313494682312, 0.3507796823978424, 0.3500065505504608, 0.35041218996047974, 0.35055190324783325, 0.3500085473060608, 0.35070785880088806, 0.25360143184661865, 0.350220650434494]","[0.3484029471874237, 0.3485855162143707, 0.3490827679634094, 0.34908416867256165, 0.3500249981880188, 0.34910836815834045, 0.349272221326828, 0.3492727279663086, 0.3492441773414612, 0.2677657902240753]"
0,0.1,0.01,fixed,paper,"[0.26959556341171265, 0.3480294942855835, 0.349118709564209, 0.3491242527961731, 0.3486550748348236, 0.34909650683403015, 0.3491670787334442, 0.34923359751701355, 0.3503558039665222, 0.3480125367641449]","[0.34831446409225464, 0.26665446162223816, 0.34977295994758606, 0.34861183166503906, 0.35022854804992676, 0.35028672218322754, 0.34875407814979553, 0.34922778606414795, 0.3493322730064392, 0.3486432731151581]","[0.3493621349334717, 0.34915706515312195, 0.2686835527420044, 0.34880325198173523, 0.34932422637939453, 0.34879937767982483, 0.34843042492866516, 0.3485794961452484, 0.3505510091781616, 0.34846827387809753]","[0.34902656078338623, 0.34874647855758667, 0.348764032125473, 0.2674732804298401, 0.34964537620544434, 0.34978556632995605, 0.348320335149765, 0.34983083605766296, 0.34970125555992126, 0.3485666513442993]","[0.34897318482398987, 0.34963470697402954, 0.3482128083705902, 0.3493898808956146, 0.2665293216705322, 0.3492749333381653, 0.3492761254310608, 0.3492773473262787, 0.3498568534851074, 0.3491411805152893]","[0.3494064509868622, 0.34859952330589294, 0.3490380048751831, 0.3489924967288971, 0.34757301211357117, 0.27172961831092834, 0.34916722774505615, 0.3480018675327301, 0.3492658734321594, 0.34896358847618103]","[0.3491210639476776, 0.3486666679382324, 0.34825000166893005, 0.34830084443092346, 0.34917035698890686, 0.34870854020118713, 0.27030789852142334, 0.34966638684272766, 0.35007181763648987, 0.3482271134853363]","[0.3489246666431427, 0.34874534606933594, 0.3479980230331421, 0.3497854471206665, 0.34856918454170227, 0.34843501448631287, 0.34946098923683167, 0.2699148952960968, 0.35011914372444153, 0.34851402044296265]","[0.3498440086841583, 0.3492932617664337, 0.34996849298477173, 0.34888356924057007, 0.3495926260948181, 0.3497064411640167, 0.34897664189338684, 0.3501187264919281, 0.2636340856552124, 0.3489823043346405]","[0.3492358326911926, 0.3490111231803894, 0.34968405961990356, 0.34971708059310913, 0.3510013222694397, 0.34979790449142456, 0.3499008119106293, 0.3502347767353058, 0.35143253207206726, 0.25836271047592163]"
